SKU,Encontrado,Stock,Stock China,Stock Futuro
UNFLTS622201-WHT,SI,0,0,0
UNFLTS622202-BLK,SI,0,0,0
UNGTTS622203-GRY,SI,0,0,0
NBAHD622201-GRY,SI,0,0,0
NBAHD622201-BLK1,SI,0,0,0
NBASH622210-RED,SI,18,0,0
OLBK2222-BLK,NO,0,0,0
OLMU2218-BLK,NO,0,0,0
OLSPB2221-BLK,NO,0,0,0
PSGJS52207-GRY,SI,0,0,0
PSGJS52201-BLU,SI,0,0,0
OLSPB2220-BLK,NO,0,0,0
OLMU2219-BLK,NO,0,0,0
NBASH622210-BLK,SI,22,0,0
OLBC2221-BLK,NO,0,0,0
OLMB2222-BLK,NO,0,0,0
OLBL2223-WHT,NO,0,0,0
OLJS52280-WHT,NO,0,0,0
CPBITONS23-PUR,NO,0,0,0
CPRHINOS23-NVY,NO,0,0,0
CPRHINOS23-BLK,NO,0,0,0
CPRHINOS23-GRY,NO,0,0,0
CPRRHINOS23-NVY,NO,0,0,0
CPBITONS23-RED,NO,0,0,0
CPBITONS23-CYA,NO,0,0,0
CPRRHINOS23-BLK,NO,0,0,0
CPRRHINOS23-GRY,NO,0,0,0
CPRBITONS23-RED,NO,0,0,0
CPRBITONS23-PUR,NO,0,0,0
CPRBITONS23-CYA,NO,0,0,0
MUNTS52202-BLK,NO,0,0,0
MUNTS52203-RED,NO,0,0,0
MUNTS52201-BLK,NO,0,0,0
MUNTS52203-NVY,NO,0,0,0
MUNHD52201-NVY,NO,0,0,0
NBAHD523112-PUR,SI,0,12,0
NBAJP523107-BLK10,SI,0,6,0
NBASW523106-PUR,SI,0,0,0
PSGTS52203-NVY,SI,0,0,0
PSGTS52203-WHT,SI,0,0,0
NBAHD523111-BLK5,SI,0,0,0
NBAHD523111-BLK6,SI,0,0,0
MLBJK522201-BLK,SI,0,0,0
MLBHD62208-NVY,SI,7,0,0
MLBHD62208-NVY2,SI,0,0,0
MLBHD62208-BLU,SI,9,0,0
MLBCJS623101-BLK,SI,20,0,0
MLBCJS623101-WHT,SI,16,0,0
PSGTS52203-BLK,SI,0,0,0
NFLWR522205-BLK,SI,18,0,0
PSGJP52201-BLK,SI,0,0,0
PSGJP52201-BLU,SI,0,0,0
PSGTT52201-BLU,SI,0,0,0
PSGTT52201-WHT,SI,1,0,0
NBATS622202-GRY,SI,0,0,0
NBATS622201-GRN,SI,0,0,0
PSGJS52201-BLK,SI,0,0,0
PSGJS52201-WHT,SI,0,0,0
NFLWR522205-BLK1,SI,18,0,0
NBALG622201-BLK1,SI,0,0,0
NBALG622201-BLK,SI,0,0,0
NBABN52007-BLK2,NO,0,0,0
NBACHD622201-RED,SI,0,0,0
MLBSL522205-NVY,SI,0,0,0
NASPT522201-BLK,SI,0,0,0
MLBCT623108-WHT,SI,0,0,0
MLBHD623113-LIL,SI,0,0,0
MLBHD623112-BLK,SI,0,0,0
LDACA525101-BK1,NO,0,0,0
MLBTS524108-BK1COP,NO,0,0,0
MLBTS52002-WHTCOP,NO,0,0,0
OLIPJ324205-WH2,SI,0,0,12
LDABR324201-BK1,NO,0,0,0
PSGSH318201-BLU,NO,0,0,0
RMSH518402-NVY,SI,0,0,0
SWTS318333-BLK,SI,0,0,0
MCTS318310-WHT,NO,0,0,0
PSGJK518201-BLU,NO,0,0,0
UMCP5HER03-GRY,NO,1,0,0
NBATS520103-PUR,SI,0,0,0
NBATS520102-BLU,SI,0,0,10
HX-HK-KIDS01,NO,0,0,0
HX-HK-KIDS02,NO,0,0,0
HX-HG-M01,NO,0,0,0
HX-HG-M02,NO,0,0,0
NBASH321557-BLK3,SI,0,0,0
NBASH321557-BLK,SI,0,0,0
NBATT321613-BLK2,NO,0,0,0
NBATS321613-PUR,SI,0,0,0
NBATS321613-BLK,SI,0,0,0
NBATT321613-YEL,SI,0,0,0
NBATT321613-RED,SI,0,0,0
NBATS321607-BLK3,SI,0,0,0
NBATS321607-BLK2,SI,0,0,0
NBATS32147-BLU,SI,0,0,0
NBATS32147-PUR,SI,0,0,0
NBATS32147-BLK,SI,0,0,0
NBATS320471-BLK,NO,1,0,0
NBATT320471-BLK,SI,0,0,0
NBATS321646-BLK4,SI,1,0,0
NBATS321646-RED,SI,1,0,0
NBATS321613-NVY,SI,0,0,0
NBATS321613-BLK4,SI,0,0,0
NBATS321613-BLK2,SI,0,0,0
AMTS52105-RED,SI,0,0,0
AMTS52104-RED,SI,0,0,0
NBASH32148-GRY,SI,0,0,0
NBASH32148-BLU,SI,0,0,0
NBASH32148-PUR,SI,0,0,0
NBASH32148-BLK,SI,0,0,0
UMBRO SMALL HOOK,NO,0,0,0
NBASH521703-GRY,SI,0,0,0
AMHD52111-NVY,SI,0,0,0
NBATT521810-WHT,SI,1,0,0
NBATS521810-RED,NO,0,0,0
NBATS521810-WHT,SI,0,0,0
NBAPT521700-BLK,SI,0,0,0
NBASH521700-BLK3,SI,0,0,0
NBASH521700-BLK2,SI,0,0,0
NBASH521700-RED,SI,0,0,0
NBASH521700-BLK,NO,0,0,0
NBATS521700-BLK2,SI,0,0,0
NBATS521700-YEL,SI,0,0,0
NBATS521700-RED,NO,0,0,0
NBATS521700-BLK,NO,0,0,0
AMTS52101-NVY,SI,0,0,0
NBASH521705-BLK3,SI,0,0,0
NBASH521705-BLK2,SI,0,0,0
NBASH521814-BLK,SI,0,0,0
NBASW521702-BLK,NO,0,0,0
NBATT521706-BLK,SI,0,0,0
NBATT521810-RED,SI,0,0,0
LVSH52102-RED,NO,0,0,0
LVJS52103-RED,SI,0,0,0
LVJS52102-BLK,SI,0,0,0
NBASH521703-PUR,NO,0,0,0
NBASH521703-BLK,SI,0,0,0
NBATS521702-GRY,SI,0,0,0
NBATS521702-BLK3,SI,0,0,0
NBATS521702-PUR,NO,0,0,0
NBATS521702-WHT,SI,0,0,0
RMJS318102-NVY,NO,0,0,0
RMJS318103-NVY,NO,0,0,0
NBATS521639-BLK,NO,0,0,0
NBAWR521601-BLK3,SI,0,0,0
NBAWR521601-YEL,NO,0,0,0
NBATS521639-BLK4,SI,0,0,0
NBATS521639-BLU,NO,0,0,0
NBATS521639-GRN,NO,0,0,0
NBATS521639-BLK2,NO,0,0,0
NBATS521639-PUR,NO,0,0,0
NBATS521639-RED,NO,0,0,0
RMJS518104-GRY,NO,0,0,0
NBASH521619-BLK5,NO,0,0,0
LVTS52101-RED,SI,0,0,0
RMJS518104-WHT,NO,0,0,0
RMJS322201-WHT,SI,0,0,0
NBAHD521614-BLK6,SI,0,0,0
NBAHD521614-BLK5,SI,0,0,0
NBAHD521614-BLK2,SI,0,0,0
RMJS319211-BLK,NO,0,0,0
CAATS524113-YL1,SI,0,0,0
CAATS524113-WH1,SI,0,0,0
NBATS521622-BLK3,SI,0,0,0
NBATS521622-BLK,SI,0,0,0
NBATS521621-BLK6,SI,0,0,0
NBATS521621-WHT4,SI,0,0,0
NBATS521621-BLK5,SI,0,0,0
NBATS521621-BLK4,SI,0,0,0
NBATS521621-BLK3,SI,0,0,0
NBATS521621-BLK2,SI,0,0,0
NBATS521645-BLK2,NO,0,0,0
NBATS521645-RED,NO,0,0,0
NBAPT521607-BLK6,SI,0,0,0
NBAPT521607-BLK5,SI,0,0,0
NBAPT521607-BLK4,SI,0,0,0
NBASH521613-BLK3,NO,0,0,0
NBASH521613-BLK2,NO,0,0,0
NBASH521619-BLK2,NO,0,0,0
NBASH521619-BLK,NO,0,0,0
NBATS521622-BLK11,SI,0,0,0
NBATS521622-BLK10,SI,0,0,0
NBATS521622-BLK7,SI,1,0,0
NBATS521613-BLK4,SI,0,0,0
NBATS521613-BLK2,SI,0,0,0
NBATS521613-PUR,SI,0,0,0
NBATS521613-BLK,SI,0,0,0
NBATS521613-WHT,NO,0,0,0
NBATS521621-PUR,SI,0,0,0
NBATS521621-BLK,SI,0,0,0
NBATT521602-WHT2,NO,0,0,0
NBATT521602-WHT,NO,0,0,0
NBASH521601-BLK4,NO,0,0,0
NBASH521601-BLK3,NO,0,0,0
NBASH521601-BLK,SI,0,0,0
NBATT521613-BLK2,NO,0,0,0
NBATT521613-GRN,SI,0,0,0
NBATT521613-YEL,NO,1,0,0
NBATT521613-RED,NO,1,0,0
NBATT521613-BLK,NO,0,0,0
MLBPT320201-NVY,SI,1,0,0
NBATS521601-BLK,SI,0,0,0
NBASH521602-WHT,NO,8,0,0
MLBSH521183-NVY,NO,0,0,0
MLBTS320206-NVY,NO,1,0,0
MLBTS320206-WHT,SI,0,0,0
MLBJS320220-WHT2,SI,0,0,0
MLBJS320220-BLU,SI,7,0,15
MLBJS320220-NVY,SI,0,0,0
MLBJS52167-NVY,NO,0,0,0
MLBJS320220-WHT,SI,8,0,17
MLBJT320220-BLU,SI,1,0,0
NBATT521600-BLK3,SI,0,0,0
NBATT521600-BLK,NO,0,0,0
MLBTS32158-BLU,SI,0,0,0
MLBTS32158-NVY2,SI,0,0,0
MLBTS32158-NVY,SI,0,0,0
MLBTS320209-NVY,SI,0,0,0
MLBTS320209-BLK,SI,0,0,0
MLBTS320206-WHT3,SI,1,0,0
MLBTS320206-NVY2,SI,0,0,0
RMHD522202-NVY,SI,0,0,0
RMHD522201-BLU,SI,0,0,0
NBATS3191441-RED,NO,1,0,0
NBATS520105-BLK,NO,0,0,0
NBATS520112-BLK,SI,0,0,4
NBATS319141-BLK,SI,0,0,0
NBACT624113-WH1,SI,0,0,0
NBASW624105-PR1,SI,0,0,0
NBASH624108-BK1,SI,0,0,0
NBATS624108-WH1,SI,0,0,0
NBAPT624109-BK1,SI,0,0,0
NBATU624106-BK1,SI,0,0,0
NBATT624101-WH1,SI,0,0,0
NBAPT624105-BK1,SI,0,0,0
NBASH624101-BK1,SI,0,0,0
NBAHD624101-BK1,SI,0,0,0
PSGPT624103-BL1,SI,0,0,0
PSGPT624104-WH1,SI,0,0,0
PSGSW624102-WH1,SI,0,0,0
PSGWR624101-WH1,SI,0,0,0
PSGTU624101-WH1,SI,0,0,0
PSGSW624101-BK1,SI,0,0,0
PSGJK624101-PR1,SI,0,0,0
PSGHD624101-WH1,SI,0,0,0
PSGCT624101-WH1,SI,0,0,0
NBACA500011-BL1,SI,0,0,0
NBACA500011-PR1,SI,0,0,0
MLBBK523203-NV1,SI,0,0,0
MLBBK523203-BK1,SI,0,0,0
MLBSS623206-NV1,SI,0,0,0
MLBLG523203-BK1,SI,0,0,0
MLBLG523202-NV1,SI,0,0,0
MLBLG523201-BL1,SI,0,0,0
MLBTS324107-WH2,SI,0,0,0
NBAWR624104-WH1,SI,0,0,0
NBAHD522213-BLK2,SI,0,0,0
NBAHD522213-BLK1,SI,0,0,0
NFLJS522201-RED1,SI,0,0,0
PSGTT624101-BK1,SI,0,0,0
PSGTS624102-WH1,SI,0,0,0
PSGSH624101-BK1,SI,0,0,0
NBAHD522213-BLK4,SI,0,0,0
NFLPT522201-GRN2,SI,0,0,0
NBATT522210-YEL,SI,8,0,0
NBATT522210-RED,SI,0,0,0
NBATS522201-PUR,SI,0,0,0
NBATS522223-BLK1,SI,0,0,0
NBATS522223-GRN,SI,1,0,0
NBATS522201-PUR1,SI,0,0,0
RMJS322203-BLU,SI,0,0,0
RMJS322202-BLK,SI,0,0,0
NBATS522223-WHT,SI,0,0,0
NBAHD522205-BLK2,SI,0,0,0
CCJP522202-BLK,SI,0,0,0
BUDPT522201-BLK,SI,20,0,0
NASPT522202-GRY,SI,0,0,0
SMALL LAYER,NO,0,0,0
NFLCT622202-NVY,SI,14,0,0
02130527,NO,0,0,0
NFLCT622202-BLK,SI,13,0,0
02130528,NO,0,0,0
LLPT522201-BLK,SI,0,0,0
LLSH522201-BLK,SI,20,0,0
NASSH522201-BLK,SI,0,0,0
FDPT522201-GRY,SI,1,0,0
64704U-EH2,NO,0,0,0
ACPT522201-BLK2,SI,0,0,0
MLBJT320220-NVY2,SI,2,0,0
MLBJT320220-NVY,SI,0,0,15
MLBJT320220-WHT,SI,0,0,4
MLBTS320201-BLU,SI,1,0,0
MLBTS320201-NVY2,SI,10,0,0
MLBTS320201-NVY,SI,0,0,19
MLBWR521155-NVY,SI,0,0,0
MLBSW521154-WHT,NO,0,0,0
MLBTS521152-WHT,NO,0,0,0
MLBJS521151-WHT,NO,0,0,0
MLBTS52158-NVY2,NO,0,0,0
MLBSH521143-BLU,NO,0,0,0
MLBSH521143-NVY2,NO,0,0,0
30616U-090,NO,0,0,0
MLBPT521138-NVY2,NO,0,0,0
MLBTT521135-NVY,SI,0,0,0
MLBBBJ521177-BLU,NO,0,0,0
MLBBBJ521177-NVY,NO,0,0,0
MLBJS521174-NVY2,SI,0,0,0
MLBJS521174-BLK2,SI,0,0,0
MLBJS521174-NVY,NO,0,0,0
MLBJS521174-BLK,NO,0,0,0
MLBPT521171-NVY,NO,0,0,0
MLBSH521168-BLK2,NO,0,0,0
NFLPT522202-BLK,SI,0,0,0
MLBTS521156-NVY2,SI,1,0,0
MLBTS521156-RED,SI,0,0,0
MLBTS521156-GRY,NO,0,0,0
MLBSH520201-BLU,SI,3,0,0
MLBSH520201-NVY2,SI,0,0,0
MLBPT520201-BLU,SI,23,3,0
MLBPT520201-NVY2,SI,0,0,0
MLBPT520201-BLK,SI,14,0,0
MLBPT520201-NVY,SI,5,8,0
MLBJT520220-NVY2,SI,1,0,18
MLBJT520220-NVY,SI,0,0,0
MLBJT520220-WHT,SI,0,0,14
MLBHD521124-NVY,SI,12,0,0
MLBTS520208-RED,SI,0,0,0
MLBTS520207-BLU,SI,1,0,0
MLBTS520207-GRY,SI,0,0,0
MLBTS520207-NVY,SI,0,0,0
MLBTS520207-BLK,SI,0,0,0
MLBTS520200-WHT,SI,0,0,11
NBAPJ32101-BLK4,SI,0,0,0
NBAPJ32101-BLK2,SI,0,0,0
NBAPJ32101-PUR,SI,0,0,0
NBAPJ32101-BLK,SI,0,0,0
MLBPJ32101-NVY,SI,0,0,0
MLBPJ32101-WHT,SI,5,0,0
NBATS522201-YEL,SI,15,0,0
NBATS522201-RED,SI,0,0,0
MLBJS520220-WHT2,SI,0,0,24
MLBJS520220-BLU2,SI,24,0,0
MLBJS520220-BLU,SI,0,4,9
MLBJS520220-NVY,SI,0,0,17
MLBJS520220-RED,SI,0,4,11
MLBJS520220-WHT,SI,0,0,4
MLBJT520220-BLU,SI,0,0,16
MLBJT520220-WHT2,SI,3,0,12
NBAJS621279-PUR,SI,2,0,0
NBAJS621279-RED,SI,0,0,0
NBATS621273-WHT,NO,0,0,0
NBATS621273-PUR,NO,0,0,0
NBATS621273-RED,NO,0,0,0
MLBHD521121-NVY,SI,0,0,0
MLBHD52001-BLU,SI,0,0,3
MLBHD52001-NVY,SI,0,0,5
MLBTS520201-BLU,SI,0,0,5
MLBTS520201-NVY,SI,6,15,1
MLBTS520200-BLK3,SI,0,0,4
MLBTS520200-WHT3,SI,0,0,8
MLBTS520200-BLU2,SI,2,0,4
MLBTS520200-BLK2,NO,15,0,0
MLBTS520200-NVY2,SI,1,0,26
MLBTS520200-NVY,SI,0,0,13
MLBTS520200-BLK,SI,5,0,11
NBAPJ52101-BLK4,SI,0,0,0
NBAPJ52101-BLK2,NO,0,0,0
NBAPJ52101-PUR,SI,0,0,0
NBAPJ52101-BLK,SI,0,0,0
MLBPJ52101-NVY,SI,0,0,0
MLBPJ52101-WHT3,SI,0,0,0
MLBPJ52101-WHT2,SI,0,0,0
MLBPJ52101-WHT,NO,0,0,0
NBAJS621279-BLK,SI,11,0,0
NBAPT621252-BLK4,SI,0,0,0
NBAPT621252-BLK2,SI,0,0,0
NBAPT621252-BLK,NO,0,0,0
NBATS621273-BLK,NO,1,0,0
NBATT621224-NVY,SI,0,0,0
NBATT621224-BLU,SI,0,0,0
NBATT621224-BLK,SI,1,0,0
NBASH621218-BLK4,SI,0,0,0
NBASH621218-BLU,NO,0,0,0
NBASH621218-BLK,SI,0,0,0
NBASB621270-PUR,SI,0,0,0
NBASB621270-BLK,SI,0,0,0
RMHD322201-BLU,SI,0,0,0
NBAHD522221-BLK,SI,0,0,0
NBATS522223-BLU,SI,5,0,0
NBAHD522205-BUR,SI,0,5,0
NBAHD522205-BLK3,SI,0,12,0
NBATS621246-PUR,SI,0,0,0
NBATS621246-BLK,SI,0,0,0
NBACT621245-WHT,NO,0,0,0
NBACT621230-CYN,NO,0,0,0
NBACT621230-BLK2,SI,0,0,0
NBACT621230-BLU,SI,0,0,0
NBACT621230-BLK,SI,0,0,0
NBACT621198-NVY,SI,0,0,0
NBACT621198-BLK,SI,0,0,0
20864U-FPZ,NO,0,0,0
NBAHD621174-PUR,SI,0,0,0
NBASW621212-BLK4,SI,0,0,0
NBASW621212-BLU,SI,0,0,0
NBASW621212-BLK,SI,0,0,0
NBACT621198-BLK3,SI,1,0,0
NBAPT621137-BLK2,NO,0,0,0
NBAPT621137-BLK,NO,0,0,0
NBAHD621131-BLK,SI,0,0,0
NBAHD621131-PUR,SI,0,0,0
NBACT621125-RED,SI,0,0,0
NBAPT621180-PUR,NO,0,0,0
NBATS621102-GRY,NO,0,0,0
NBATS621102-RED,NO,0,0,0
NBATS621102-PUR,SI,0,0,0
NBATS621101-GRY,NO,1,0,0
NBATS621100-BLU,NO,0,0,0
NBATS621100-BLK2,SI,1,0,0
NBATS621100-YLW,NO,0,0,0
NBATS621100-RED,NO,0,0,0
NBAPT621137-NVY,SI,0,0,0
NBATS521429-RED,NO,0,0,0
NBATS521428-GRY,NO,0,0,0
NBATS521428-BLK2,SI,0,0,0
NBATS521428-BLK,NO,0,0,0
NBATS521426-BLK4,NO,0,0,0
NBACT621125-GRY,SI,1,0,0
NBACT621125-BLK2,SI,0,0,0
NBACT621125-BLK,SI,1,0,0
NBACT621125-BLU,SI,0,0,0
NBACT621125-PUR,SI,0,0,0
NBATS621103-BLK4,NO,0,0,0
NBATS621103-BLK2,NO,0,0,0
NBATS621103-PUR,NO,0,0,0
NBATS621103-BLK,SI,0,0,0
NBATS621102-RED2,NO,0,0,0
NBATS521429-BLK2,SI,0,0,0
NBATS521429-PUR,SI,0,0,0
NBATS521429-WHT,SI,0,0,0
MLBSW62105-BLK,SI,0,0,0
MLBSW62105-GRY,SI,0,0,0
MLBPT62141-BLU,SI,0,0,0
MLBPT62141-RED,SI,0,0,0
MLBPT62141-NVY,SI,0,0,0
MLBSH62139-NVY3,SI,1,0,0
MLBSH62139-LIL,SI,0,0,0
MLBSH62139-NVY,NO,0,0,0
NBATS621100-BLK,NO,0,0,0
NBATS521426-BLU,NO,0,0,0
NBATS521426-BLK2,NO,1,0,0
NBATS521426-BLK,NO,0,0,0
MLBSW62105-BLK3,SI,0,0,0
MLBSW62105-NVY2,SI,0,0,0
MLBSB62124-BLU,SI,0,0,0
MLBSB62124-NVY2,SI,0,0,0
MLBSB62124-NVY,SI,0,0,0
MLBHD62153-NVY,SI,0,0,0
MLBCT62144-PUR,NO,0,0,0
MLBCT62128-WHT,NO,0,0,0
MLBCT62128-BLU,SI,0,0,0
MLBCT62128-NVY2,SI,0,0,0
MLBCT62128-LIL,NO,0,0,0
MLBCT62128-YEL,NO,0,0,0
MLBCT62128-NVY,NO,0,0,0
MLBTT62127-NVY,SI,0,0,0
MLBTS62103-WHT,NO,0,0,0
MLBTS62103-NVY,SI,0,0,0
MLBTS62102-BLU,SI,8,0,0
MLBTS62102-NVY2,SI,0,0,0
MLBSB62120-LBL,SI,0,0,0
MLBSB62120-NVY,SI,0,0,0
MLBCT62144-RED,SI,0,0,0
MLBCT62144-LBL,SI,0,0,0
MLBCT62144-NVY,SI,0,0,0
MLBCT62144-BEI,SI,0,0,0
MLBJP62105-NVY,NO,0,0,0
MLBTS62103-BLU,SI,9,0,0
MLBTS62103-RED,SI,0,0,0
MLBBX52104-NVY2,SI,0,0,0
MLBBX52104-NVY,NO,0,0,0
NBABX52103-BLK5,SI,0,0,0
NBABX52103-BLK4,SI,0,0,0
NBABX52103-GRY,SI,0,0,0
NBABX52103-ROY,SI,0,0,0
NBABX52103-BLK2,SI,0,0,0
NBABX52102-GRN,SI,0,0,0
MLBBX52105-WHT3,SI,0,0,0
MLBBX52105-WHT2,SI,0,0,0
MLBBX52105-WHT,SI,0,0,0
MLBBX52104-BLU,SI,0,0,0
NBATS521545-BLK3,SI,0,0,0
NBABX52101-BLK2,SI,0,0,0
NBABX52101-PUR,SI,0,0,0
NBABX52101-BLK,NO,0,0,0
NBATS521582-WHT,SI,0,0,0
NBATT520471-BLK,SI,0,0,0
NBASH521557-BLK3,NO,0,0,0
NBATT521533-BLK2,SI,0,0,0
NBATT521533-PUR,NO,0,0,0
NBATT521533-BLK,SI,0,0,0
NBAPT521563-BLK2,NO,0,0,0
NBAPT521563-BLK,NO,0,0,0
NBAJK521585-RED,SI,0,0,0
NBAJK521585-PUR,SI,0,0,0
NBASH521557-BLK6,SI,0,0,0
NBATS521545-PUR,SI,0,0,0
NBATS521545-BLK,SI,0,0,0
NBASH521539-BLK5,NO,0,0,0
NBASH521539-BLK4,NO,0,0,0
NBASH521539-BLK3,SI,0,0,0
NBASH521539-BLK,SI,0,0,0
NBATT521533-BLK4,SI,0,0,0
20906U-6Q4,NO,0,0,0
20906U-FSP,NO,0,0,0
20906U-FSQ,NO,0,0,0
20878U-FNF,NO,0,0,0
20878U-FPZ,NO,0,0,0
20905U-6Q4,NO,0,0,0
NBATT521508-RED,NO,0,0,0
NBATT521508-PUR2,NO,0,0,0
NBATT521508-BLK,SI,0,0,0
NBATS521501-BLK3,NO,0,0,0
NBACS32105-BLK1,SI,0,0,0
NBACS32104-BLK2,NO,0,0,0
NBACS32102-BLK2,SI,0,0,0
NBACS32102-BLK1,SI,0,0,0
MLBSL52101-BLU,SI,0,0,0
MLBSL52101-NVY2,SI,0,0,0
MLBSL52101-NVY1,SI,0,0,0
NBASL52117-BLK2,SI,0,0,0
MLBCS52102-NVY2,SI,40,0,0
MLBCS52102-BLU,SI,59,0,0
MLBCS52102-NVY1,SI,0,0,0
MLBCS52101-NVY1,NO,0,0,0
NBACS52106-BLK3,SI,0,0,0
NBACS52106-BLK2,SI,0,0,0
MLBCS32102-NVY1,SI,66,0,0
MLBCS32101-NVY1,NO,0,0,0
NBACS32106-BLK2,SI,0,0,0
MLBFF52101-NVY,NO,0,0,0
NBAFF521115-PUR,SI,0,0,0
NBAFF521115-RED,SI,0,0,0
NBAFF521109-PUR,SI,0,0,0
NBAFF521109-RED1,SI,0,0,0
NBASL52140-BLK1,NO,0,0,0
NBASL52120-RED,NO,0,0,0
MLBFF518401-WHT,SI,0,0,0
NBASL52056-BLK2,SI,61,0,0
NBASL52056-PUR,SI,0,0,0
NBASL52056-BLK1,SI,0,0,0
NBASL52034-PUR,SI,0,0,0
NBASL52034-BLK,SI,0,0,0
NBASL52101-BLK2,SI,0,0,0
NBASL52101-BLK1,NO,0,0,0
BCTS32151-NVY,SI,0,0,0
NBACS52104-BLK2,SI,0,0,0
NBACS52104-BLK1,SI,0,0,0
NBACS52102-BLK1,SI,0,0,0
MLBFF519109-BLU,NO,0,0,0
BCSH32140-NVY,SI,0,0,0
BCHD32136-NVY,SI,0,0,0
NFLJS321000-RED,SI,0,0,0
NFLJS321000-BLK3,SI,2,0,0
NFLJS321000-BLK,NO,5,0,0
NFLJS321000-AQU,SI,14,0,0
NFLJS321000-NVY,SI,4,0,0
NBATS521427-BLK3,NO,0,0,0
NBATS521427-BLK,NO,0,0,0
NBATS521425-BLK3,SI,0,0,0
NBATS521424-BLU,SI,0,0,0
NBATS521424-BLK,SI,5,0,0
NBATS521424-YLW,SI,29,5,0
NBAPT521001-BLK4,SI,3,11,0
NBAPT521001-BLU,SI,0,0,0
