SKU,Encontrado,Stock,Stock Futuro
NBASB322211-RED,SI,0,2
NBASB322211-PUR,SI,0,2
NBATS522210-BLK1,SI,0,15
NBATS522210-YEL,SI,0,8
NBATS522210-BLK,SI,0,11
CCCT622203-WHT,SI,0,12
CCTS622203-NVY,SI,0,23
CCTS622202-BLK,SI,0,28
CCTS622202-WHT,SI,0,4
CCTS622201-BGE,SI,0,27
NBATT522201-PUR1,SI,0,17
NBATT522201-BLU,SI,0,19
NBATS522203-BLK1,SI,0,25
NBATS522203-BLK,SI,0,25
NBASB522211-RED,SI,0,10
MLBHD522207-BLK,SI,0,9
MLBSH522204-BLU,SI,0,18
MLBSH522204-NVY1,SI,0,20
MLBSH522204-NVY,SI,0,6
NBATS322241-GRY,SI,0,24
NBATS322239-BLK,SI,0,4
NBATS322237-BLU,SI,0,18
NBATS322236-GRN,SI,0,18
NBATS322235-PUR1,SI,0,24
NBATS322231-YEL,SI,0,25
NBATS322231-BLU,SI,0,19
NBATS322230-WHT,SI,0,22
NBASB522248-PUR,SI,0,5
NBAJP622229-BLK,SI,0,4
NBAJP622229-PUR,SI,0,4
NBASB522228-PUR,SI,0,4
NBASB522228-GRY,SI,0,4
NBASB522226-BLK1,SI,0,10
CCSO522201-BLK,SI,0,27
CCPJ522202-RED,SI,0,44
PSGPJ522203-BLK,SI,0,49
PSGSO522204-BLU,SI,0,4
PSGSO522203-WHT,SI,0,69
PSGSO522202-RED,SI,0,12
PSGSO522201-BLK,SI,0,18
MLBPJ522204-NVY,SI,0,50
MLBPJ522203-BLU,SI,0,37
MLBSO522204-NVY,SI,0,100
MLBSO522203-GRY,SI,0,84
MLBSO522202-NVY,SI,0,100
STFSO522201-BLK,SI,0,50
NASSO522202-BLK,SI,0,36
NASSO522201-NVY,SI,0,45
MLBSO522201-BLK,SI,0,84
STTS52207-BLK,SI,0,27
STTS52206-BLK,SI,0,29
NBAPJ522203-BLK,SI,0,18
NBASO522204-YEL,SI,0,21
NBASO522204-GRY,SI,0,71
NBASO522203-PUR,SI,0,87
NBASO522203-BLK,SI,0,95
NBASO522202-WHT,SI,0,61
NBASO522202-LHB,SI,0,33
NBASO522202-RED,SI,0,6
NBASO522201-WHT1,SI,0,46
NBASO522201-GRN,SI,0,31
NBASO522201-WHT,SI,0,21
NBABX522206-RED,SI,0,37
NBABX522201-LHB,SI,0,23
NBABX522201-GRY,SI,0,23
NBABX522201-PUR,SI,0,23
NBABX522201-RED,SI,0,23
NBATS522245-NVY,SI,0,13
NBATS522245-BLU,SI,0,17
NBATS522244-BLK,SI,0,19
NBATS522243-BLK,SI,0,17
NBATS522242-WHT,SI,0,17
NBATS522241-BLK,SI,0,21
NBATS522241-GRY,SI,0,4
NBATS522239-BLU,SI,0,25
NBATS522238-BLK,SI,0,23
NBATS522237-BLU,SI,0,24
NBATS522235-PUR,SI,0,21
NBATS522232-BLU,SI,0,4
NBATS522231-YEL,SI,0,19
MLBTS522210-BLU,SI,0,3
MLBTS522210-RED,SI,0,3
MLBTS522210-BLK,SI,0,6
MLBTS522210-NVY,SI,0,11
MLBTS522209-GRY,SI,0,22
MLBTS522209-RED,SI,0,15
PSGJS32203-GRY,SI,0,23
PSGJS32202-NVY,SI,0,4
PSGTS32217-WHT2,SI,0,10
PSGTS32217-BLU3,SI,0,24
PSGTS32217-BLU2,SI,0,14
PSGTS32212-BLU1,SI,0,17
PSGTS32212-BLK,SI,0,28
PSGSH32201-BLK,SI,0,14
PSGSW32205-NVY,SI,0,23
PSGTS32209-NVY,SI,0,11
PSGTS32209-BLK,SI,0,9
PSGJP32201-BLK,SI,0,9
PSGJP32201-BLU,SI,0,17
PSGTT32201-BLU,SI,0,3
PSGHD32202-NVY,SI,0,6
PSGTS32208-BLK,SI,0,28
PSGJS32201-BLK,SI,0,23
PSGJS32201-WHT,SI,0,9
PSGJS32201-BLU,SI,0,19
FTGTS522202-GRY,SI,0,25
GYTS522201-GRN,SI,0,23
JVSH322201-WHT,SI,0,18
JVSH322201-BLK,SI,0,4
JVJS322202-WHT,SI,0,14
JVJS322201-BLK,SI,0,2
JVTS322202-BLK,SI,0,20
STTS52203-GRY,SI,0,27
STTS52203-NVY,SI,0,27
NBASL522207-PUR,SI,0,66
MLBFF522201-NVY,SI,0,30
MLBFF522201-BLU,SI,0,38
MLBFF522201-RED,SI,0,37
MLBCS522201-BLU3,SI,0,62
MLBCS522201-BLU,SI,0,62
NBACS522201-RED,SI,0,58
PSGSL522202-BLU,SI,0,23
CCSO522202-RED,SI,0,34
CNSO522202-NVY,SI,0,37
CNSO522201-LBL,SI,0,29
ACPJ522202-BLK,SI,0,32
ACSO522201-BLK,SI,0,81
ACBX522201-GRY,SI,0,11
RMSL522201-BLU,SI,0,66
PSGSL522201-BLK,SI,0,24
NBASL522201-PUR,SI,0,47
NBASL522201-RED,SI,0,48
MLBSL522201-NVY,SI,0,52
MLBSL522201-BLU,SI,0,27
NFLJS322201-NVY,SI,0,24
NFLJS322201-RED1,SI,0,24
NFLTS322205-RED1,SI,0,22
NFLTS322205-NVY,SI,0,19
NFLTS322205-BUR,SI,0,22
NFLTS322205-BLK3,SI,0,22
MLBTS322202-NVY,SI,0,19
MLBTS322202-WHT,SI,0,11
NBASH322203-BLK,SI,0,21
NBATS322204-BLK2,SI,0,20
NBATS322215-BLK3,SI,0,12
NBATS322215-BLK1,SI,0,7
NBATS322215-BLK,SI,0,7
NBATS322204-WHT,SI,0,20
NBATS322204-BLK,SI,0,26
NBATS322204-RED,SI,0,22
NBATS322228-RED,SI,0,24
NBATS322228-YEL,SI,0,17
NBATS322223-BLU,SI,0,19
NBATS322223-GRN,SI,0,23
NBATS322223-YEL,SI,0,18
NBATS322223-RED,SI,0,11
NBATS322223-BLK,SI,0,6
NBASH322222-BLK,SI,0,22
NBATS322222-BLK2,SI,0,25
NBATS322222-BLU,SI,0,23
NBATS322222-PUR,SI,0,3
JVPT522202-BLK,SI,0,14
NFLTS522206-RED1,SI,0,28
NFLTS522206-RED,SI,0,15
NFLTS522206-BUR,SI,0,2
MLBPT522209-BLK,SI,0,19
MLBPT522208-BLK1,SI,0,17
MLBPT522208-BLK,SI,0,17
MLBPT522208-BLU,SI,0,16
MLBHD522206-WHT,SI,0,19
MLBPT522206-NVY1,SI,0,17
MLBPT522206-BLK,SI,0,17
MLBPT522206-BLU,SI,0,17
MLBPT522206-NVY,SI,0,17
MLBHD522205-BLK,SI,0,13
MLBSH522205-NVY1,SI,0,6
MLBSH522205-BLU,SI,0,20
MLBTS522207-BLU,SI,0,8
MLBTS522207-GRY,SI,0,11
FIJS322201-BLU,SI,0,10
NBATT322220-BLK2,SI,0,15
NBATT322202-YEL,SI,0,25
NBATS322202-WHT1,SI,0,10
SOUTS522204-BLK,SI,0,21
FDTS522204-BLK,SI,0,2
FDHD522201-BLK,SI,0,9
FDTS522201-BLU,SI,0,3
NBASH322204-BLK2,SI,0,20
NBASH322204-BLK1,SI,0,16
NBASH322204-BLK,SI,0,7
LCPTS622201-PNK,SI,0,27
LCPTS622201-LBL,SI,0,21
LCPTS622201-BLK,SI,0,16
DFLTS522203-BLK,SI,0,27
MLBHD622212-BLU,SI,0,25
MLBTT622211-RED,SI,0,26
MLBTT622211-WHT,SI,0,6
MLBTS622211-GRY,SI,0,18
MLBTS622211-PNK,SI,0,9
MLBCT622211-BLK,SI,0,21
MLBCT622211-WHT1,SI,0,15
MLBCT622211-GRY,SI,0,10
MLBTS622210-LHB1,SI,0,21
MLBTS622210-NVY,SI,0,20
MLBTS622210-LHB,SI,0,19
MLBPT622210-NVY,SI,0,27
MLBSBR622210-NVY,SI,0,22
MLBSH622201-LHB,SI,0,11
MLBSH622201-AQA,SI,0,11
MLBPT622201-NVY,SI,0,23
LCPTS522206-BLK,SI,0,14
LCPTS522204-GRY,SI,0,27
LCPTS522204-RED,SI,0,28
LCPTS522202-WHT,SI,0,27
LCPTS522201-GRY,SI,0,28
LCPTS522201-WHT,SI,0,29
LCPTS522201-BLK,SI,0,29
PFLTS622202-BLK,SI,0,14
MLBPT622201-BLK,SI,0,17
MLBPT622201-GRY,SI,0,17
MLBSBR622201-BLK,SI,0,25
MLBCT622201-WHT,SI,0,18
ROCTS522201-GRY,SI,0,24
NASCT622203-BLK,SI,0,32
NASCT622202-WHT,SI,0,20
NASCT622202-BLK,SI,0,21
PFLCT622204-BLK,SI,0,4
PFLCT622202-BLK,SI,0,4
PFLCT622201-BLK,SI,0,14
PFLTS522203-GRY,SI,0,2
PFLTS522203-BLK,SI,0,33
PFLTS522202-GRY,SI,0,20
PSGJS52207-GRY,SI,0,15
PSGJS52203-GRY,SI,0,6
PSGJS52202-NVY,SI,0,7
BUDTS622202-GRY,SI,0,9
NASTS522209-WHT,SI,0,6
NASTS522209-BLK,SI,0,23
NASTS522208-GRY,SI,0,5
NASTS522208-BGE,SI,0,5
NASTS522205-BLK,SI,0,5
NASHD522201-NVY,SI,0,21
NASHD522201-BLK,SI,0,13
NASTS522202-GRY,SI,0,23
NASTS522202-BLK,SI,0,16
NASTS522201-BLK,SI,0,13
PSGJP52201-BLK,SI,0,18
PSGTS52217-BLU2,SI,0,12
PSGTT52201-BLU,SI,0,8
PSGTT52201-WHT,SI,0,5
PSGJS52201-BLK,SI,0,15
PSGJS52201-WHT,SI,0,2
PSGJS52201-BLU,SI,0,10
NBASH622210-BLK,SI,0,26
NBASH622210-RED,SI,0,23
PSGTS52211-BLK2,SI,0,2
PSGTS52211-BLK,SI,0,10
PSGSW52205-NVY,SI,0,17
NBATS622213-WHT,SI,0,26
NBATS622213-BLK,SI,0,26
NBACT622210-WHT1,SI,0,15
NBACT622210-WHT,SI,0,14
NBATS622212-BLK1,SI,0,36
NBATS622212-BLK,SI,0,36
MLBHD522204-BLK1,SI,0,17
LLTS522206-BLK,SI,0,9
LLTS522202-LBL,SI,0,28
LLTS522202-BLK,SI,0,5
NBATS622202-LHB,SI,0,15
NBACT622201-PUR,SI,0,7
NBACT622201-BLK1,SI,0,27
NBACJK622202-RED,SI,0,19
NBACJK622202-BLK,SI,0,18
KISTS622203-BLK,SI,0,4
KISTS622201-BLK,SI,0,14
KISCT622202-WHT,SI,0,14
KISCT622201-BLK,SI,0,9
KISTS522204-BLK,SI,0,7
STFTS522204-GRN,SI,0,11
STFTS522203-BLK,SI,0,34
STFTS522202-BLK,SI,0,21
STFTS522202-GRN,SI,0,9
STFTS522201-BLK,SI,0,42
CCTS522204-RED,SI,0,8
CCTS522203-BUR,SI,0,11
CCTS522203-BLK,SI,0,11
NBACHD622201-RED,SI,0,19
NBACHD622201-BLK,SI,0,14
NBALG622229-BLK,SI,0,21
NBALG622229-PUR,SI,0,25
NBAHD622229-PUR,SI,0,4
NBASW622229-RED,SI,0,25
NBASW622229-LIC,SI,0,26
NBASW622229-PUR,SI,0,23
NBATS622229-BLK3,SI,0,25
NBATS622229-BLK1,SI,0,21
NBATS622229-BLK,SI,0,20
NBATS622228-RED,SI,0,4
NBATS622228-PUR,SI,0,4
NBATS622223-LIC,SI,0,23
NBATS622223-RED,SI,0,4
NBATS622223-LHB,SI,0,27
NBATS622223-PUR,SI,0,4
NBATS622223-YEL,SI,0,4
KISTS622203-GRY,SI,0,4
MLBSW522201-BLK,SI,0,16
CCTS522202-BLK,SI,0,32
BUDHD522201-RED,SI,0,17
PCCT622201-RED,SI,0,28
PCCT622201-WHT,SI,0,28
PCTS622201-WHT,SI,0,30
CNCT622202-LBL,SI,0,5
CNCT622201-WHT,SI,0,2
ATRTS622201-BLK,SI,0,22
MLBTS522204-NVY,SI,0,19
MLBTS522203-NVY,SI,0,7
MLBSH522201-BLK,SI,0,16
MLBSH522201-BLU,SI,0,19
MLBPT522201-NVY,SI,0,20
MLBHD522202-NVY,SI,0,20
MLBTS522202-LHB,SI,0,4
MLBHD522201-NVY1,SI,0,20
MLBHD522201-NVY,SI,0,10
MLBTS522201-BLK1,SI,0,5
MLBTS522201-NVY,SI,0,6
MLBTS522201-BLU,SI,0,4
MLBTS522201-BLK,SI,0,18
JVJS522206-MUL,SI,0,2
JVPL522201-BLK,SI,0,20
JVSH522201-WHT,SI,0,24
JVSH522201-BLK,SI,0,25
JVJS522201-BLK,SI,0,13
JVTS522201-BLK,SI,0,9
RMPL522201-BLK,SI,0,5
RMPL522201-WHT,SI,0,8
RMPL522201-NVY,SI,0,4
RMJK522202-BLU,SI,0,13
RMTS522201-GRY,SI,0,25
NFLTS522205-RED2,SI,0,23
NFLTS522205-RED1,SI,0,20
ACCT622201-BLK,SI,0,14
ACTS622201-PUR,SI,0,4
ACTT622201-GRY,SI,0,4
ACTT622201-BLK,SI,0,4
BABTS522201-GRY,SI,0,26
BABTS522201-BLK,SI,0,21
ATRTS522209-RED,SI,0,27
ATRTS522204-BLK,SI,0,25
NFLTS522205-RED,SI,0,14
NFLTS522205-NVY1,SI,0,23
NFLTS522205-BLK7,SI,0,20
NFLTS522205-BLK5,SI,0,27
NFLTS522205-BLK2,SI,0,7
NFLTS522204-BLK3,SI,0,27
NFLTS522204-BLK1,SI,0,27
NFLTS522203-BLK1,SI,0,27
NFLTS522203-BLK,SI,0,27
NFLTS522202-BLK4,SI,0,12
NFLTS522202-BLK3,SI,0,20
NFLTS522202-BLK1,SI,0,24
NFLTS522202-BLK,SI,0,15
ACHD522201-BLK,SI,0,17
ACTS522204-WHT,SI,0,25
ACTS522202-WHT,SI,0,28
ACTS522201-GRY,SI,0,30
ACTS522201-NVY,SI,0,3
MLBHD522204-BLU,SI,0,27
MLBSW522202-NVY1,SI,0,5
MLBSW522202-WHT,SI,0,2
MLBSH522203-NVY,SI,0,2
MLBJS522203-WHT,SI,0,2
MLBJS522203-NVY,SI,0,2
MLBTS522205-BLU,SI,0,6
MLBTS522205-RED,SI,0,6
MLBTS522205-BLK,SI,0,9
MLBTS522205-NVY,SI,0,18
MLBJS522202-BLK,SI,0,8
MLBJS522201-BLK,SI,0,20
MLBSH522202-BLU,SI,0,21
NFLPT522202-BLK5,SI,0,17
NFLPT522202-BLK4,SI,0,17
NFLPT522202-BLK3,SI,0,17
NFLPT522201-GRN2,SI,0,7
NFLJS522201-RED1,SI,0,13
NFLJS522201-RED,SI,0,17
NFLJS522201-BUR,SI,0,7
NFLJS522201-BLK1,SI,0,24
NFLJS522201-AQA,SI,0,23
NFLJK522202-BLK6,SI,0,17
NFLJK522202-BLK5,SI,0,17
NFLJK522202-BLK4,SI,0,17
NFLJK522202-BLK3,SI,0,17
NFLJK522202-BLK,SI,0,17
NFLJK522201-GRN2,SI,0,7
NFLHD522203-NVY,SI,0,8
NFLHD522203-BUR,SI,0,17
NFLHD522203-BLK2,SI,0,13
NFLHD522201-NVY,SI,0,13
NFLHD522201-BLK,SI,0,27
BCPT522202-BLK,SI,0,8
BCHD522202-BLK,SI,0,7
BCSH522201-RED,SI,0,21
BCJK522201-NVY,SI,0,3
BCJS522201-BLU,SI,0,2
BCTS522204-BLK,SI,0,10
BCTS522201-NVY,SI,0,21
MLBHD522203-BLK,SI,0,18
MLBPT522202-BLK1,SI,0,6
NBASW522202-BLK4,SI,0,11
NBASW522202-BLK3,SI,0,17
NBASW522202-BLK2,SI,0,11
NBASW522202-BLK1,SI,0,11
NBASW522202-BLK,SI,0,12
NBASH522204-YEL,SI,0,16
NBASH522204-BLK3,SI,0,13
NBASH522204-BLK1,SI,0,23
NBASH522204-BLK,SI,0,23
NBASH522201-YEL,SI,0,12
NBASH522201-WHT,SI,0,20
NBASH522201-RED,SI,0,16
NBASH522201-PUR1,SI,0,19
NBASH522201-PUR,SI,0,20
NBASH522201-BLK1,SI,0,18
NBASH522201-BLK,SI,0,18
NBAPT522204-GRY,SI,0,17
NBAPT522202-GRY1,SI,0,17
NBAPT522202-GRY,SI,0,17
NBATT522210-YEL,SI,0,15
NBATT522210-RED,SI,0,6
NBAHD522213-BLK6,SI,0,17
NBAHD522213-BLK4,SI,0,15
NBAHD522213-BLK2,SI,0,15
NBASW522213-GRY,SI,0,14
NBASW522213-YEL,SI,0,24
NBATS522215-BLK3,SI,0,13
NBASW522212-BLK2,SI,0,17
NBASW522211-GRY,SI,0,17
NBATS522213-BLK1,SI,0,17
NBATS522213-BLK,SI,0,10
NBAPT522202-BLK2,SI,0,15
NBAPT522201-BLK2,SI,0,17
NBAJK522202-RED,SI,0,17
NBAJK522202-PUR,SI,0,17
NBAHD522206-PUR,SI,0,17
NBAHD522201-BLK,SI,0,12
NBAHD522212-PUR,SI,0,9
NBAHD522212-RED,SI,0,5
NBAJK522210-BLK1,SI,0,15
NBAJK522210-PUR,SI,0,3
NBAJK522210-BLK,SI,0,2
NBAHD522210-RED,SI,0,21
NBASW522210-BLK2,SI,0,17
NBASW522210-BLK1,SI,0,14
NBASW522210-BLK,SI,0,10
NBATS522205-WHT2,SI,0,28
NBATS522205-PUR2,SI,0,25
NBATS522205-BLK3,SI,0,10
NBATS522205-BLK2,SI,0,19
NBATS522205-PUR,SI,0,9
NBATS522205-RED,SI,0,26
NBATS522205-WHT,SI,0,28
NBATS522205-BLK,SI,0,26
NBATT522202-YEL,SI,0,23
NBATT522202-BLK3,SI,0,19
NBATT522202-BLK1,SI,0,23
NBATT522202-BLK,SI,0,23
NBATS522202-YEL,SI,0,9
NBATS522202-WHT2,SI,0,19
NBATS522202-WHT1,SI,0,16
NBATS522202-WHT,SI,0,16
NBATS522202-RED,SI,0,20
NBATS522202-PUR1,SI,0,13
NBATS522202-PUR,SI,0,19
NBATS522202-ORG,SI,0,13
NBATS522202-LHB,SI,0,13
NBATS522201-YEL,SI,0,10
NBATT522222-GRN,SI,0,7
NBATT522222-PUR1,SI,0,20
NBALS522202-BLK3,SI,0,3
NBALS522202-GRY2,SI,0,9
NBASH522203-BLK3,SI,0,12
NBASH522203-BUR,SI,0,24
NBASH522203-BLK1,SI,0,7
NBASH522203-BLK,SI,0,7
NBAHD522205-BUR,SI,0,10
NBAHD522205-BLK3,SI,0,25
NBAHD522205-GRY,SI,0,17
NBATS522204-WHT1,SI,0,6
NBATS522204-PUR,SI,0,9
NBATS522204-RED,SI,0,6
NBASH522224-BLK4,SI,0,4
NBASH522224-BLK3,SI,0,14
NBASH522224-BLK,SI,0,4
NBAHD522222-BLK5,SI,0,8
NBAPT522220-BLK3,SI,0,19
NBAHD522220-RED,SI,0,19
NBAHD522220-BLK2,SI,0,5
NBAHD522220-NVY,SI,0,15
NBAHD522220-PUR,SI,0,8
NBATS522222-BLK,SI,0,11
NBASH522221-BLU,SI,0,11
NBASH522221-BLK2,SI,0,13
NBASH522221-BLK,SI,0,6
NBATT522220-BLU,SI,0,7
NBATT522220-BLK2,SI,0,3
NBATT522220-BLK1,SI,0,3
NBATT522220-BLK,SI,0,9
NBATT522220-YEL,SI,0,3
NBASH522220-BLK4,SI,0,3
NBASH522220-BLK2,SI,0,6
NBASH522220-BLK,SI,0,6
NBATT522221-BLK3,SI,0,12
NBATT522221-BLK2,SI,0,17
NBATT522221-BLK1,SI,0,4
NBATT522221-BLK,SI,0,4
NBATS522226-BLK1,SI,0,14
NBATS522227-BLK1,SI,0,4
NBATS522227-RED,SI,0,3
NBATS522227-BLK,SI,0,14
NBATS522224-BLK2,SI,0,6
NBATS522224-PUR,SI,0,6
NBAHD522221-YEL,SI,0,18
NBAHD522221-BLK2,SI,0,28
NBAHD522221-RED,SI,0,22
NBAHD522221-BLK,SI,0,7
NBATS522221-GRY,SI,0,22
NBATS522221-YEL,SI,0,15
NBATS522220-GRN,SI,0,13
NBATS522220-LHB,SI,0,3
NBATS522220-PUR,SI,0,6
NBATS522220-BLK1,SI,0,6
BCSH322201-RED,SI,0,24
BCPT322201-NVY,SI,0,9
RMPT322201-NVY,SI,0,20
RMHD322201-BLU,SI,0,9
RMJS322202-BLK,SI,0,11
RMTS322201-NVY,SI,0,9
BCBX522209-RED,SI,0,50
LLSH522202-BLK,SI,0,25
BUDSH522201-BLK,SI,0,21
CCSH522202-NVY,SI,0,21
CABBBGASE,NO,0,21
NBABX522209-RED,SI,0,50
NBABX522209-RED1,SI,0,42
FIJS622209-YEL,SI,0,47
FIJS622209-LHB,SI,0,46
NBABX522209-PUR,SI,0,46
CCBX522206-RED,SI,0,50
NBAPJ522205-YEL,SI,0,50
NBAPJ522205-RED,SI,0,42
PSGPJ522204-GRY,SI,0,50
BCPJ522203-NVY,SI,0,50
PCBX522203-LBL,SI,0,50
PCPJ522203-NVY,SI,0,50
PSGBX522230-RED,SI,0,42
FIJS622204-YEL,SI,0,11
FIJS622204-LHB,SI,0,21
FIJS322203-BLK,SI,0,9
FIJS322202-YEL,SI,0,5
FIJS322202-LHB,SI,0,9
FIJS322207-WHT,SI,0,4
FIJS322204-NVY,SI,0,13
FIJS322204-RED,SI,0,24
FITS522208-WHT2,SI,0,6
FITS522208-NVY,SI,0,7
FITS522207-YEL,SI,0,9
FITS522207-LHB,SI,0,8
FIJS322204-YEL,SI,0,49
FIJS322204-LHB,SI,0,25
FIJS322203-NVY2,SI,0,12
FITS522204-RED,SI,0,2
FITS522204-NVY,SI,0,2
FIJS522205-WHT2,SI,0,6
FIJS522205-NVY,SI,0,13
FIJS522205-RED,SI,0,13
FIJS522205-YEL,SI,0,50
FIJS522205-LHB,SI,0,17
FITS522202-WHT,SI,0,6
FITS522201-RED2,SI,0,2
FIJS522204-YEL,SI,0,25
FIJS522204-LHB,SI,0,9
FITS522204-WHT2,SI,0,6
CH52ASXBK,NO,0,6
FIJS522202-WHT2,SI,0,6
FIJS522202-WHT,SI,0,7
FIJS522202-YEL,SI,0,13
FIJS522202-LHB,SI,0,7
WL95659026713O,NO,0,7
WL956590267003,NO,0,7
GT23HY08160G61,NO,0,7
CH171BZWH612O6,NO,0,7
CH171BZBK612O6,NO,0,7
CH2238YA4612O6,NO,0,7
20104510-072,NO,0,7
20104430-11L,NO,0,7
20104430-559,NO,0,7
20104430-227,NO,0,7
WL4275590266003,NO,0,7
MLBTS520201-NVY2,SI,0,27
UMSB52210-BLK,NO,0,27
CH171B-BLK,NO,0,27
CABBA9ASE,NO,0,27
NBACS32202-BLK,SI,18,58
NBASS52203-GRY,SI,0,10
NBASS52202-PUR,SI,0,3
NBASS52202-BLK,SI,0,8
NBAHD32210-PUR,SI,6,0
NBAHD32210-RED,SI,0,2
NBASW32208-BLK,NO,0,2
NBASW32208-RED,NO,0,2
NBASW32208-BLK2,NO,0,2
NBATS32210-BLK5,NO,0,2
