SKU,Encontrado,Stock,Stock Futuro
NBATS522203-BLK,SI,0,25
NBASB522228-PUR,SI,0,4
NBASB322220-BLK2,SI,0,3
NBASB522228-GRY,SI,0,4
NBASB322220-BLK,SI,0,3
NBASB522226-BLK1,SI,0,10
MLBCT622202-AQA,SI,2,25
CCSO522201-BLK,SI,0,27
MLBCT622202-BLK,SI,1,24
CCPJ522202-RED,SI,0,44
MLBCT622202-BLU,SI,0,24
PSGPJ522203-BLK,SI,0,49
NBATS522229-GRN,SI,0,11
PSGSO522204-BLU,SI,0,4
NBASB522228-PUR,SI,0,4
PSGSO522203-WHT,SI,0,69
NBASB522228-GRY,SI,0,4
PSGSO522202-RED,SI,0,12
NBASB522226-BLK1,SI,0,10
PSGSO522201-BLK,SI,0,18
NBATS522229-BLU,SI,0,14
MLBPJ522204-NVY,SI,0,50
NBATS522229-BLK4,SI,0,19
MLBPJ522203-BLU,SI,0,37
NBATS522229-BLK2,SI,0,14
MLBSO522204-NVY,SI,0,50
MLBTS522206-BLK,SI,0,9
MLBSO522203-GRY,SI,0,41
MLBTS522206-RED,SI,0,2
NBASB522211-RED,SI,0,10
MLBHD522207-BLK3,SI,0,17
MLBSO522202-NVY,SI,4,53
MLBHD522207-NVY,SI,0,11
MLBSO522201-BLK,SI,1,41
MLBHD522207-BLK,SI,0,8
STTS52207-BLK,SI,27,0
MLBSH522204-BLU,SI,0,13
STTS52206-BLK,SI,25,0
MLBSH522204-NVY1,SI,0,20
STTS52203-GRY,SI,27,0
NBATS322241-GRY,SI,0,23
STTS52203-NVY,SI,27,0
NBATS322239-BLK,NO,0,23
NBASL522207-PUR,SI,65,1
NBASB522211-RED,SI,0,10
NBASL522207-BLK,SI,69,8
NBATS322237-BLU,SI,0,17
NBATS322236-GRN,SI,0,18
MLBFF522202-NVY,SI,21,0
NBATS322235-PUR1,SI,0,23
MLBFF522201-BLU,SI,35,0
STTS52207-BLK,SI,27,0
MLBFF522201-RED,SI,36,1
STTS52206-BLK,SI,25,0
PSGSL522202-BLU,SI,71,0
STTS52203-GRY,SI,27,0
RMSL522201-BLU,SI,66,0
STTS52203-NVY,SI,27,0
PSGSL522201-BLK,SI,80,9
NBASL522202-PUR,SI,39,0
NBASL522207-PUR,SI,65,1
NBASL522207-BLK,SI,69,8
NBASL522201-PUR,SI,47,0
MLBFF522202-NVY,SI,21,0
NBASL522201-RED,SI,47,0
MLBFF522201-BLU,SI,35,0
MLBSL522201-NVY,SI,65,2
MLBFF522201-RED,SI,36,1
MLBSL522201-BLK,SI,58,2
PSGSL522202-BLU,SI,71,0
MLBSL522201-BLU,SI,65,0
RMSL522201-BLU,SI,66,0
NBAPJ522203-BLK,SI,0,6
PSGSL522201-BLK,SI,80,9
NBASO522204-YEL,SI,0,8
NBASL522202-PUR,SI,39,0
NBASO522204-GRY,SI,0,8
NBASL522201-PUR,SI,47,0
NBASO522203-PUR,SI,0,24
NBASL522201-RED,SI,47,0
NBASO522203-BLK,SI,1,44
MLBSL522201-NVY,SI,65,2
NBASO522202-WHT,SI,0,61
MLBSL522201-BLK,SI,58,2
NBASO522202-LHB,SI,0,33
MLBSL522201-BLU,SI,65,0
NBASO522202-RED,SI,0,5
CCSO522201-BLK,SI,0,27
NBASO522201-WHT1,SI,0,46
CCPJ522202-RED,SI,0,44
NBASO522201-GRN,SI,0,30
PSGPJ522203-BLK,SI,0,49
NBASO522201-WHT,SI,0,20
PSGSO522204-BLU,SI,0,4
NBABX522206-RED,SI,0,47
PSGSO522203-WHT,SI,0,69
NBABX522201-LHB,SI,0,23
PSGSO522202-RED,SI,0,12
NBABX522201-GRY,SI,0,23
NBABX522201-PUR,SI,0,23
PSGSO522201-BLK,SI,0,18
NBABX522201-RED,SI,0,23
STFSO522201-BLK,SI,0,50
NASSO522202-BLK,SI,0,35
NBATS522245-NVY,SI,0,12
NBATS522245-BLU,SI,0,17
NASSO522201-NVY,SI,0,45
NBAPJ522203-BLK,SI,0,6
NBATS522244-BLK,SI,0,18
NBASO522204-YEL,SI,0,8
NBATS522243-BLK,SI,0,17
NBASO522204-GRY,SI,0,8
NBATS522242-WHT,SI,0,17
NBASO522203-PUR,SI,0,24
NBATS522241-BLK,SI,0,21
NBASO522203-BLK,SI,1,44
NBATS522241-GRY,SI,0,4
NBATS522239-BLU,NO,0,4
NBASO522202-WHT,SI,0,61
NBATS522238-BLK,SI,0,21
NBASO522202-LHB,SI,0,33
NBASO522202-RED,SI,0,5
NBATS522237-BLU,SI,0,24
STFSO522201-BLK,SI,0,50
NBASO522201-WHT1,SI,0,46
NASSO522202-BLK,SI,0,35
NBASO522201-GRN,SI,0,30
NBASO522201-WHT,SI,0,20
NASSO522201-NVY,SI,0,45
NBATS522235-PUR,NO,0,45
NBABX522206-RED,SI,0,47
NBATS522232-BLU,SI,0,4
NBATS522231-YEL,NO,0,4
NBABX522201-LHB,SI,0,23
MLBTS522210-RED,SI,0,3
NBABX522201-GRY,SI,0,23
MLBTS522209-GRY,SI,0,12
MLBTS522209-RED,SI,0,6
NBABX522201-PUR,SI,0,23
NBABX522201-RED,SI,0,23
PSGJS32203-GRY,SI,0,23
NBATS522245-NVY,SI,0,12
PSGTS32217-WHT2,SI,0,9
NBATS522245-BLU,SI,0,17
PSGTS32217-BLU3,SI,0,24
NBATS522244-BLK,SI,0,18
PSGTS32217-BLU2,SI,1,14
NBATS522243-BLK,SI,0,17
PSGTS32212-BLK,SI,12,17
NBATS522242-WHT,SI,0,17
PSGTS32212-BLU1,SI,0,18
NBATS522241-BLK,SI,0,21
ACPJ522202-BLK,SI,0,32
ACSO522201-BLK,NO,0,32
NBATS522241-GRY,SI,0,4
ACBX522201-GRY,SI,0,21
NBATS522239-BLU,NO,0,4
NFLJS322201-NVY,SI,0,24
NBATS522238-BLK,SI,0,21
NBATS522237-BLU,SI,0,24
NFLJS322201-RED1,SI,0,24
NBATS522235-PUR,NO,0,24
NFLTS322205-RED1,SI,0,22
NBATS522232-BLU,SI,0,4
NFLTS322205-NVY,SI,0,19
MLBPJ522204-NVY,SI,0,50
NFLTS322205-BUR,SI,0,22
MLBPJ522203-BLU,SI,0,37
NFLTS322205-BLK3,SI,0,22
MLBSO522204-NVY,SI,0,50
PSGSH32201-BLK,SI,0,13
MLBSO522203-GRY,SI,0,41
PSGSW32205-NVY,SI,0,23
MLBSO522202-NVY,SI,4,53
MLBSO522201-BLK,SI,1,41
PSGTS32209-NVY,SI,0,14
PSGTS32212-BLK,SI,12,17
PSGTS32209-BLK,SI,0,9
PSGSH32201-BLK,SI,0,13
PSGJP32201-BLK,SI,0,9
PSGSW32205-NVY,SI,0,23
PSGJP32201-BLU,SI,0,17
PSGTS32209-NVY,SI,0,14
PSGTT32201-BLU,SI,0,3
PSGTS32209-BLK,SI,0,9
PSGHD32202-NVY,SI,0,8
PSGJP32201-BLK,SI,0,9
PSGTS32208-BLK,SI,20,0
PSGJP32201-BLU,SI,0,17
MLBTS322202-NVY,SI,0,20
PSGTT32201-BLU,SI,0,3
NBASH322203-BLK,SI,2,19
PSGHD32202-NVY,SI,0,8
PSGJS32201-BLK,SI,0,23
NBATS522231-YEL,NO,0,8
PSGJS32201-WHT,SI,0,7
MLBTS522210-RED,SI,0,3
PSGJS32201-BLU,SI,0,17
MLBTS522209-GRY,SI,0,12
MLBTS522209-RED,SI,0,6
NBATS322204-BLK2,SI,1,19
NBATS322204-WHT,SI,1,16
PSGJS32203-GRY,SI,0,23
NBATS322204-BLK,SI,0,3
PSGTS32217-WHT2,SI,0,9
PSGTS32217-BLU3,SI,0,24
NBATS322228-RED,SI,5,18
NBATS322228-YEL,SI,5,11
PSGTS32217-BLU2,SI,1,14
NBATS322223-BLU,SI,0,3
PSGTS32208-BLK,SI,20,0
NBATS322223-GRN,SI,0,18
PSGJS32201-BLK,SI,0,23
NBATS322223-YEL,SI,0,7
PSGJS32201-WHT,SI,0,7
NBATS322223-BLK,SI,0,6
PSGJS32201-BLU,SI,0,17
NBASH322222-BLK,SI,0,22
PSGTS32212-BLU1,SI,0,18
NBATS322222-BLK2,SI,0,25
ACPJ522202-BLK,SI,0,32
ACSO522201-BLK,NO,0,32
FTGTS522202-GRY,SI,25,0
ACBX522201-GRY,SI,0,21
FTGTS522202-GRY,SI,25,0
GYTS522201-GRN,SI,11,0
GYTS522201-GRN,SI,11,0
JVSH322201-WHT,SI,0,18
JVSH322201-WHT,SI,0,18
JVSH322201-BLK,SI,0,4
JVSH322201-BLK,SI,0,4
JVJS322202-WHT,SI,0,14
JVJS322202-WHT,SI,0,14
JVJS322201-BLK,SI,1,2
JVJS322201-BLK,SI,1,2
JVTS322202-BLK,SI,0,20
JVTS322202-BLK,SI,0,20
NBATS322222-BLU,SI,0,22
NBATS322222-PUR,SI,0,2
CCSO522202-RED,SI,0,34
NBATT322220-BLK2,SI,0,7
CNSO522202-NVY,SI,0,37
NBATT322202-YEL,SI,0,24
CNSO522201-LBL,SI,0,29
UMSH523103-BLK,NO,0,24
UMSH523103-TUR,NO,0,24
UMJS523104-BLK,NO,0,24
NFLJS322201-NVY,SI,0,24
UMJS523104-TUR,NO,0,24
NFLJS322201-RED1,SI,0,24
CCSO522202-RED,SI,0,34
NFLTS322205-RED1,SI,0,22
CNSO522202-NVY,SI,0,37
CNSO522201-LBL,SI,0,29
NFLTS322205-NVY,SI,0,19
UMSH523101-NVY,NO,0,29
UMJS523101-BLK,NO,0,29
UMJS523101-NVY,NO,0,29
NFLTS322205-BUR,SI,0,22
UMJK523101-BLK,NO,0,29
UMJS523102-BLK,NO,0,29
UMJS523102-NVY,NO,0,29
NFLTS322205-BLK3,SI,0,22
NBATS322202-WHT1,SI,0,10
MLBTS322202-NVY,SI,0,20
UMJS523102-GRY,NO,0,10
NBASH322203-BLK,SI,2,19
NBATS322215-BLK3,SI,0,12
NBATS322204-BLK2,SI,1,19
NBATS322215-BLK1,SI,0,7
NBATS322204-WHT,SI,1,16
NBATS322215-BLK,SI,0,7
NBATS322204-BLK,SI,0,3
JVPT522202-BLK,SI,0,14
NBATS322228-RED,SI,5,18
NFLTS522206-RED1,SI,7,18
NBATS322228-YEL,SI,5,11
NFLTS522206-RED,SI,0,15
NBATT322202-YEL,SI,0,24
NFLTS522206-BUR,SI,0,2
UMSH523103-BLK,NO,0,24
UMSH523103-TUR,NO,0,24
UMJS523104-BLK,NO,0,24
MLBPT522209-BLK,SI,0,18
UMJS523104-TUR,NO,0,24
UMJS523101-BLK,NO,0,24
UMJS523101-NVY,NO,0,24
MLBPT522208-BLK1,SI,0,41
UMJK523101-BLK,NO,0,24
UMJS523102-BLK,NO,0,24
UMJS523102-NVY,NO,0,24
MLBPT522208-BLK,SI,0,42
NBATS322223-BLU,SI,0,3
MLBPT522208-BLU,SI,0,41
NBATS322223-GRN,SI,0,18
MLBHD522206-WHT,SI,0,13
NBATS322223-YEL,SI,0,7
NBASH322204-BLK2,SI,0,20
NBATS322223-BLK,SI,0,6
NBASH322204-BLK1,SI,0,14
NBASH322222-BLK,SI,0,22
NBASH322204-BLK,SI,0,7
NBATS322222-BLK2,SI,0,25
MLBPT522206-NVY1,SI,0,12
NBATS322222-BLU,SI,0,22
MLBPT522206-BLK,SI,0,16
NBATS322222-PUR,SI,0,2
MLBPT522206-BLU,SI,0,12
NBATT322220-BLK2,SI,0,7
MLBPT522206-NVY,SI,0,7
UMSH523101-NVY,NO,0,7
MLBHD522205-BLK,SI,0,13
NBATS322202-WHT1,SI,0,10
UMJS523102-GRY,NO,0,10
NBATS322215-BLK3,SI,0,12
MLBSH522205-NVY1,SI,0,6
NBATS322215-BLK1,SI,0,7
MLBSH522205-BLU,SI,0,20
NBATS322215-BLK,SI,0,7
MLBTS522207-BLU,SI,0,6
NBASH322204-BLK2,SI,0,20
FIJS322201-BLU,SI,0,7
NBASH322204-BLK1,SI,0,14
SOUTS522204-BLK,SI,5,0
NBASH322204-BLK,SI,0,7
FDHD522201-BLK,SI,10,0
JVPT522202-BLK,SI,0,14
FDTS522201-BLU,SI,3,0
LCPTS622201-PNK,SI,27,0
NFLTS522206-RED1,SI,7,18
LCPTS622201-LBL,SI,21,0
NFLTS522206-RED,SI,0,15
LCPTS622201-BLK,SI,16,0
NFLTS522206-BUR,SI,0,2
MLBPT522209-BLK,SI,0,18
DFLTS522203-BLK,SI,21,0
MLBPT522208-BLK1,SI,0,41
NASHD522201-NVY,SI,21,0
MLBPT522208-BLK,SI,0,42
NASHD522201-BLK,SI,9,0
MLBPT522208-BLU,SI,0,41
NASTS522202-GRY,SI,8,0
MLBHD522206-WHT,SI,0,13
NASTS522202-BLK,SI,5,0
MLBPT522206-NVY1,SI,0,12
LCPTS522206-BLK,SI,14,0
MLBPT522206-BLK,SI,0,16
LCPTS522204-GRY,SI,23,0
MLBPT522206-BLU,SI,0,12
LCPTS522204-RED,SI,24,0
MLBPT522206-NVY,SI,0,7
LCPTS522202-WHT,SI,22,0
MLBHD522205-BLK,SI,0,13
LCPTS522201-GRY,SI,28,0
MLBSH522205-NVY1,SI,0,6
LCPTS522201-WHT,SI,22,0
MLBSH522205-BLU,SI,0,20
LCPTS522201-BLK,SI,22,0
MLBTS522207-BLU,SI,0,6
PFLTS622202-BLK,SI,11,0
FIJS322201-BLU,SI,0,7
PFLCT622202-BLK,SI,4,0
SOUTS522204-BLK,SI,5,0
PFLCT622201-BLK,SI,7,0
FDHD522201-BLK,SI,10,0
MLBHD622212-BLU,SI,0,25
FDTS522201-BLU,SI,3,0
MLBTT622211-RED,SI,0,26
LCPTS622201-PNK,SI,27,0
LCPTS622201-LBL,SI,21,0
MLBTT622211-WHT,SI,0,6
LCPTS622201-BLK,SI,16,0
MLBTS622211-GRY,SI,0,18
DFLTS522203-BLK,SI,21,0
MLBTS622211-PNK,SI,0,4
MLBCT622211-BLK,SI,0,21
NASHD522201-NVY,SI,21,0
MLBCT622211-WHT1,SI,0,15
NASHD522201-BLK,SI,9,0
MLBCT622211-GRY,SI,0,10
NASTS522202-GRY,SI,8,0
NASTS522202-BLK,SI,5,0
MLBTS622210-LHB1,SI,0,20
MLBTS622210-NVY,SI,0,19
MLBHD622212-BLU,SI,0,25
MLBTS622210-LHB,SI,0,19
MLBTT622211-RED,SI,0,26
MLBTT622211-WHT,SI,0,6
MLBPT622210-NVY,SI,0,26
MLBTS622211-GRY,SI,0,18
MLBSBR622210-NVY,SI,0,22
MLBTS622211-PNK,SI,0,4
MLBSH622201-LHB,SI,0,11
MLBCT622211-BLK,SI,0,21
MLBSH622201-AQA,SI,0,11
MLBCT622211-WHT1,SI,0,15
MLBPT622201-NVY,SI,0,23
MLBCT622211-GRY,SI,0,10
MLBPT622201-BLK,SI,0,17
MLBTS622210-LHB1,SI,0,20
MLBPT622201-GRY,SI,0,17
MLBTS622210-NVY,SI,0,19
MLBSBR622201-BLK,SI,0,25
MLBTS622210-LHB,SI,0,19
MLBCT622201-WHT,SI,0,18
MLBPT622210-NVY,SI,0,26
PFLTS522203-BLK,SI,23,0
MLBSBR622210-NVY,SI,0,22
PFLTS522202-GRY,SI,18,0
MLBSH622201-LHB,SI,0,11
PSGJS52207-GRY,SI,0,19
ROCTS522201-GRY,SI,24,0
MLBSH622201-AQA,SI,0,11
MLBPT622201-NVY,SI,0,23
NASCT622203-BLK,SI,23,0
MLBPT622201-BLK,SI,0,17
NASCT622202-WHT,SI,16,0
MLBPT622201-GRY,SI,0,17
NASCT622202-BLK,SI,12,0
MLBSBR622201-BLK,SI,0,25
BUDTS622202-GRY,SI,4,0
MLBCT622201-WHT,SI,0,18
NASTS522209-BLK,SI,17,0
LCPTS522206-BLK,SI,14,0
PSGSW52205-NVY,SI,0,18
LCPTS522204-GRY,SI,23,0
PSGJP52201-BLK,SI,0,18
LCPTS522204-RED,SI,24,0
PSGTT52201-BLU,SI,0,7
LCPTS522202-WHT,SI,22,0
PSGTT52201-WHT,SI,0,3
LCPTS522201-GRY,SI,28,0
NBATS622229-BLK1,SI,0,20
LCPTS522201-WHT,SI,22,0
NBATS622229-BLK,SI,0,19
LCPTS522201-BLK,SI,22,0
NBATS622223-LIC,SI,0,21
PFLTS622202-BLK,SI,11,0
NBATS622223-LHB,SI,0,25
PFLCT622202-BLK,SI,4,0
KISTS622203-GRY,SI,4,0
PFLCT622201-BLK,SI,7,0
KISTS622203-BLK,SI,4,0
ROCTS522201-GRY,SI,24,0
KISTS622201-BLK,SI,7,0
NASCT622203-BLK,SI,23,0
KISCT622202-WHT,SI,7,0
NASCT622202-WHT,SI,16,0
NASCT622202-BLK,SI,12,0
