SKU,Encontrado,Stock,Stock Futuro
MLBCT622211-BLK,SI,0,21
MLBCT622211-WHT1,SI,0,15
MLBCT622211-GRY,SI,0,10
MLBTS622210-LHB1,SI,0,20
MLBTS622210-NVY,SI,0,19
MLBTS622210-LHB,SI,0,19
MLBPT622210-NVY,SI,0,26
MLBSBR622210-NVY,SI,0,22
MLBSH622201-LHB,SI,0,11
MLBSH622201-AQA,SI,0,11
MLBPT622201-NVY,SI,0,23
MLBPT622201-BLK,SI,0,17
MLBPT622201-GRY,SI,0,17
MLBSBR622201-BLK,SI,0,25
MLBCT622201-WHT,SI,0,18
ROCTS522201-GRY,SI,24,0
NASCT622203-BLK,SI,23,0
NASCT622202-WHT,SI,16,0
NASCT622202-BLK,SI,12,0
BUDTS622202-GRY,SI,9,0
NASTS522209-BLK,SI,17,0
NASTS522208-GRY,SI,5,0
NASTS522208-BGE,SI,5,0
MLBTS520201-BLK2,SI,0,42
MLBTS522210-BLK,SI,2,0
MLBTS522209-GRY,SI,0,19
MLBTS522209-RED,SI,0,15
MLBTS322202-NVY,SI,0,16
UMSH523103-BLK,NO,0,16
UMSH523103-TUR,NO,0,16
UMJS523104-TUR,NO,0,16
NBATT322202-YEL,SI,0,24
NBATS522230-BLK,SI,0,40
NBASW523108-BLK1,SI,0,70
NBASW523108-BLK2,SI,0,45
NFLTS522206-RED1,SI,7,18
NFLTS522206-RED,SI,0,12
NFLTS522206-BUR,SI,0,2
FIJS322201-BLU,SI,6,0
SOUTS522204-BLK,SI,5,0
FDHD522201-BLK,SI,10,0
FDTS522201-BLU,SI,3,0
NBATS322215-BLK3,SI,0,12
NBATS322215-BLK1,SI,0,7
NBATS322215-BLK,SI,0,7
DFLTS522203-BLK,SI,21,0
PFLTS622202-BLK,SI,11,0
PFLCT622202-BLK,SI,4,0
PFLCT622201-BLK,SI,7,0
PFLTS522203-BLK,SI,23,0
PFLTS522202-GRY,SI,18,0
PSGJS52207-GRY,SI,0,5
PSGJS52201-BLK,SI,0,15
PSGJS52201-BLU,SI,0,9
NBASH622210-BLK,SI,0,26
NBASH622210-RED,SI,0,23
NBATS622213-WHT,SI,0,26
NBATS622213-BLK,SI,0,26
NBACT622210-WHT1,SI,0,15
NBACT622210-WHT,SI,0,14
NBATS622212-BLK1,SI,0,21
JVPT522202-BLK,SI,0,14
MLBPT522209-BLK,SI,0,21
MLBPT522208-BLK1,SI,0,16
MLBPT522208-BLK,SI,0,17
MLBPT522208-BLU,SI,0,16
MLBHD522206-WHT,SI,0,13
MLBPT522206-NVY1,SI,0,12
MLBPT522206-BLK,SI,0,16
MLBPT522206-BLU,SI,0,12
MLBPT522206-NVY,SI,0,6
MLBHD522205-BLK,SI,0,13
NASTS522205-BLK,SI,5,0
NASHD522201-NVY,SI,20,0
NASHD522201-BLK,SI,8,0
NASTS522202-GRY,SI,9,0
NASTS522202-BLK,SI,5,0
LCPTS522206-BLK,SI,15,0
LCPTS522204-GRY,SI,23,0
LCPTS522204-RED,SI,24,0
LCPTS522202-WHT,SI,27,0
LCPTS522201-GRY,SI,28,0
LCPTS522201-WHT,SI,23,0
LCPTS522201-BLK,SI,23,0
BUDHD522201-RED,SI,17,0
PCCT622201-RED,SI,20,0
PCCT622201-WHT,SI,25,0
PCTS622201-WHT,SI,22,0
CNCT622202-LBL,SI,5,0
ATRTS622201-BLK,SI,17,0
ACCT622201-BLK,SI,8,0
ACTS622201-PUR,SI,4,0
ACTT622201-GRY,SI,2,0
ACTT622201-BLK,SI,4,0
ATRTS522209-RED,SI,27,0
MLBSH522205-NVY1,SI,0,6
MLBSH522205-BLU,SI,0,20
MLBTS522207-BLU,SI,0,6
MLBTS522207-RED,SI,2,5
MLBTS522207-GRY,SI,0,11
MLBTS522207-NVY,SI,2,6
LCPTS622201-PNK,SI,27,0
LCPTS622201-LBL,SI,21,0
LCPTS622201-BLK,SI,16,0
LLTS522206-BLK,SI,7,0
LLTS522202-LBL,SI,24,0
KISTS622203-GRY,SI,4,0
KISTS622203-BLK,SI,4,0
KISTS622201-BLK,SI,7,0
ATRTS522204-BLK,SI,25,0
ACHD522201-BLK,SI,15,0
ACTS522204-WHT,SI,23,0
ACTS522202-WHT,SI,26,0
ACTS522201-GRY,SI,24,0
MLBHD522204-BLU,SI,0,21
MLBTS522205-BLK,SI,5,0
MLBJS522202-BLK,SI,0,3
MLBJS522201-BLK,SI,0,10
MLBSH522202-BLU,SI,0,21
MLBPT522202-BLK1,SI,0,6
NBATS622212-BLK,SI,0,21
NBATS622202-LHB,SI,0,15
PSGSW52205-NVY,SI,0,18
PSGJP52201-BLK,SI,0,18
NBACT622201-PUR,SI,0,7
NBACT622201-BLK1,SI,0,27
NBACJK622202-RED,SI,0,18
NBACJK622202-BLK,SI,0,18
NBACHD622201-RED,SI,0,19
NBACHD622201-BLK,SI,0,14
NBALG622229-BLK,SI,0,20
NBALG622229-PUR,SI,0,25
NBASW622229-RED,SI,0,24
NBASW622229-LIC,SI,0,25
NBASW622229-PUR,SI,0,19
NBATS622229-BLK3,SI,0,24
NBATS622229-BLK1,SI,0,20
NBATS622229-BLK,SI,0,19
NBATS622223-LIC,SI,0,21
NBATS622223-LHB,SI,0,25
RMPL522201-BLK,SI,0,5
RMPL522201-WHT,SI,0,4
RMPL522201-NVY,SI,0,3
RMJK522202-BLU,SI,0,9
RMTS522201-GRY,SI,2,24
NFLTS522205-RED2,SI,0,21
NFLTS522205-RED1,SI,7,10
NFLTS522205-RED,SI,0,12
NFLTS522205-NVY1,SI,0,20
NFLTS522205-BLK7,SI,0,17
NFLTS522205-BLK5,SI,10,15
NFLTS522205-BLK2,SI,0,7
CCTS522204-RED,SI,8,0
CCTS522202-BLK,SI,26,0
BABTS522201-GRY,SI,22,0
BABTS522201-BLK,SI,9,0
NBASW522213-YEL,SI,0,7
NBATS522215-BLK3,SI,0,12
NBAHD522212-PUR,SI,0,8
NBAHD522212-RED,SI,0,4
NBAJK522210-BLK1,SI,0,13
NBAJK522210-PUR,SI,0,2
NBAHD522210-RED,SI,0,20
NBASW522210-BLK2,SI,0,17
NBASW522210-BLK1,SI,0,13
NBASW522210-BLK,SI,0,8
NBATS522205-WHT2,SI,0,28
NBATS522205-PUR2,SI,0,25
NBATS522205-BLK3,SI,0,7
NBATS522205-BLK2,SI,0,19
NBATS522205-PUR,SI,0,9
NBATS522205-RED,SI,0,23
NBATS522205-WHT,SI,0,27
NBATS522205-BLK,SI,0,30
NBATT522202-YEL,SI,0,20
NBATT522202-BLK3,SI,0,17
NBATT522202-BLK1,SI,0,19
NBATT522202-BLK,SI,0,19
NBATS522202-YEL,SI,0,8
NBATS522202-WHT2,SI,0,19
NBATS522202-WHT1,SI,0,16
NBATS522202-WHT,SI,0,16
NBATS522202-RED,SI,0,20
NBATS522202-PUR1,SI,0,11
NBATS522202-PUR,SI,0,19
NBATS522202-ORG,SI,0,10
NBATS522202-LHB,SI,0,11
NBATS522201-YEL,SI,0,6
NBASW522202-BLK4,SI,0,11
NBASW522202-BLK3,SI,0,16
NBASW522202-BLK2,SI,0,8
NBASW522202-BLK1,SI,0,10
NBASW522202-BLK,SI,0,13
NBASH522204-YEL,SI,0,15
NBASH522204-BLK3,SI,0,12
NBASH522204-BLK1,SI,0,22
NBASH522204-BLK,SI,0,22
NBASH522201-YEL,SI,0,9
NBASH522201-WHT,SI,0,20
NBASH522201-RED,SI,0,16
NBASH522201-PUR1,SI,0,18
NBASH522201-PUR,SI,0,19
NBASH522201-BLK1,SI,0,24
NBASH522201-BLK,SI,0,10
NBAPT522204-GRY,SI,0,15
NBAPT522202-GRY1,SI,0,15
NBAPT522202-GRY,SI,0,17
NBAPT522202-BLK2,SI,0,15
NBAPT522201-BLK2,SI,0,17
NBAJK522202-RED,SI,0,10
NBAJK522202-PUR,SI,0,10
NBAHD522206-PUR,SI,0,17
MLBSW522201-BLK,SI,0,21
MLBTS522204-NVY,SI,0,7
MLBTS522203-NVY,SI,0,17
MLBTS522203-BLK1,SI,0,6
MLBTS522203-BLK,SI,0,7
MLBSH522201-BLK,SI,0,19
MLBSH522201-BLU,SI,0,19
MLBPT522201-NVY,SI,0,20
MLBHD522202-NVY,SI,0,16
MLBHD522201-NVY1,SI,0,14
MLBHD522201-NVY,SI,0,2
BCSH522201-RED,SI,0,21
BCTS522201-NVY,SI,1,21
BCSH322201-RED,SI,0,23
BCPT322201-NVY,SI,0,8
BCBX522209-RED,SI,0,50
LLSH522202-BLK,SI,25,0
BUDSH522201-BLK,SI,21,0
KISCT622202-WHT,SI,7,0
KISCT622201-BLK,SI,7,0
KISTS522202-BLK,NO,7,0
KISTS522201-BLK,SI,0,9
STFTS522204-GRN,SI,5,0
STFTS522203-BLK,SI,28,0
STFTS522202-BLK,SI,11,0
STFTS522202-GRN,SI,3,0
STFTS522201-BLK,SI,39,0
MLBTS522201-BLK1,SI,0,5
MLBTS522201-NVY,SI,6,0
MLBTS522201-BLU,SI,0,8
MLBTS522201-BLK,SI,17,0
JVPL522201-BLK,SI,0,20
JVSH522201-WHT,SI,0,24
JVSH522201-BLK,SI,0,25
JVJS522201-BLK,SI,0,13
JVTS522201-BLK,SI,1,9
BCPT522202-BLK,SI,0,7
BCHD522202-BLK,SI,0,7
OLHJS52201-RED,NO,0,7
NBAHD522201-BLK,SI,0,11
NBATT522222-GRN,SI,0,7
NBATT522222-PUR1,SI,0,20
NBALS522202-BLK3,SI,0,3
NBALS522202-GRY2,SI,0,11
NBASH522203-BLK3,SI,0,11
NBASH522203-BUR,SI,0,24
NBASH522203-BLK1,SI,4,1
NBASH522203-BLK,SI,8,0
NBAHD522205-BUR,SI,0,10
NBAHD522205-BLK3,SI,7,25
NBAHD522205-BLK2,SI,4,0
NBAHD522205-RED,SI,4,0
NBAHD522205-BLK,SI,5,0
NBAHD522205-GRY,SI,2,20
NBATS522204-WHT1,SI,7,0
NBATS522204-PUR,SI,3,3
NBATS522204-RED,SI,4,0
NBASH522224-BLK4,SI,2,1
NBASH522224-BLK3,SI,0,14
NBASH522224-BLK,SI,3,2
NBAHD522222-BLK5,SI,0,9
NBATT522221-BLK3,SI,0,20
NBATT522221-BLK2,SI,0,15
NBATS522226-BLK1,SI,0,14
NBATS522225-BLK1,SI,0,5
NBATS522225-BLK,SI,0,5
NBATS522227-BLK1,SI,0,10
NBATS522227-RED,SI,0,3
NBATS522227-BLK,SI,0,12
NBATS522224-BLK2,SI,6,0
NBATS522224-PUR,SI,6,0
NBAHD522221-YEL,SI,0,18
NFLTS522204-BLK3,SI,0,27
NFLTS522204-BLK1,SI,0,25
NFLTS522203-BLK1,SI,0,24
NFLTS522203-BLK,SI,0,25
NFLTS522202-BLK4,SI,0,10
NFLTS522202-BLK3,SI,0,20
NFLTS522202-BLK1,SI,0,23
NFLTS522202-BLK,SI,0,13
NFLPT522202-BLK5,SI,0,17
NFLPT522202-BLK4,SI,0,17
NFLPT522202-BLK3,SI,0,17
NFLPT522201-GRN2,SI,0,7
NFLJS522201-RED1,SI,0,10
NFLJS522201-RED,SI,0,16
NFLJS522201-BLK1,SI,0,21
NFLJS522201-AQA,SI,0,22
NFLJK522202-BLK6,SI,0,17
NFLJK522202-BLK5,SI,0,17
NBAHD522221-BLK2,SI,2,25
NBAHD522221-RED,SI,0,21
NBATS522223-BLK1,SI,0,2
NBATS522223-PUR,SI,0,2
NBATS522223-RED,SI,0,2
NBAPT522220-BLK3,SI,0,20
NBAPT522220-BLK1,SI,1,3
NBAPT522220-NVY,SI,1,3
NBAHD522220-RED,SI,0,19
NBAHD522220-BLK2,SI,1,6
NBAHD522220-NVY,SI,1,15
NBAHD522220-PUR,SI,1,9
NBATS522222-BLK2,SI,0,2
NBATS522222-BLK1,SI,7,0
NBATS522222-BLK,SI,0,9
NBATS522222-BLU,SI,4,0
NBATS522222-PUR,SI,0,2
NBASH522221-BLU,SI,0,10
NBASH522221-BLK2,SI,0,11
NBASH522221-BLK,SI,6,0
NBATT522220-BLU,SI,0,11
NBATT522220-BLK,SI,5,1
NBASH522220-BLK4,SI,3,0
NBASH522220-BLK2,SI,6,1
NBASH522220-BLK,SI,6,1
NBATS522221-WHT1,SI,0,2
NBATS522221-GRY,SI,0,22
NBATS522221-WHT,SI,0,4
NBATS522221-BLK,SI,0,3
NBATS522221-YEL,SI,0,15
NBATS522220-GRN,SI,0,13
NBATS522220-BLK3,SI,0,4
NBATS522220-LHB,SI,3,4
NBATS522220-BLK2,SI,0,6
NBATS522220-PUR,SI,6,4
NBATS522220-BLK1,SI,6,6
NBATS522220-BUR,SI,0,6
NBATS522220-BLK,SI,0,10
RMPT322201-NVY,SI,0,19
RMHD322201-BLU,SI,0,9
RMJS322202-BLK,SI,0,11
RMJS322201-WHT,SI,3,0
RMTS322201-NVY,SI,0,7
CCSH522202-NVY,SI,21,0
NFLJK522202-BLK4,SI,0,17
NFLJK522202-BLK3,SI,0,17
NFLJK522202-BLK,SI,0,17
NFLJK522201-GRN2,SI,0,7
NFLHD522203-NVY,SI,0,8
NFLHD522203-BUR,SI,0,17
NFLHD522203-BLK2,SI,0,13
NFLHD522201-BLK,SI,14,0
NBABX522209-RED,SI,0,50
NBABX522209-RED1,SI,0,41
NBABX522209-PUR,SI,0,46
CCBX522206-RED,SI,0,50
NBAPJ522205-YEL,SI,0,50
NBAPJ522205-RED,SI,0,42
PSGPJ522204-GRY,SI,0,49
PSGBX522230-RED,SI,0,41
FIJS622209-YEL,SI,5,0
FIJS622209-LHB,SI,8,0
FIJS322204-YEL,SI,7,0
FIJS322204-LHB,SI,4,0
FIJS322203-NVY2,SI,6,0
FITS522208-WHT2,SI,3,0
FITS522208-NVY,SI,4,0
FITS522207-YEL,SI,6,0
FITS522207-LHB,SI,5,0
FIJS622204-YEL,SI,4,0
FIJS622204-LHB,SI,12,0
FIJS522205-YEL,SI,4,0
FIJS522205-LHB,SI,0,27
CH171BZWH612O6,NO,0,27
CH171BZBK612O6,NO,0,27
CH2238YA4612O6,NO,0,27
FIJS522204-NVY,SI,6,0
FIJS522204-WHT,SI,9,0
FIJS522204-YEL,SI,3,0
CABBA9ASE,NO,3,0
NBACS32202-BLK,SI,18,0
NBAHD32210-PUR,SI,6,0
NBASW32208-BLK,SI,19,0
NBASW32208-RED,SI,19,0
NBASW32208-BLK2,SI,10,0
NBASW32208-PUR,SI,9,0
NBASW32208-GRY4,SI,19,0
NBASW32208-BLU,SI,19,0
NBATS32210-BLK3,NO,19,0
NBASB521257-PNK,SI,28,0
NBASB521257-PNK2,SI,28,0
NBASB521257-PNK3,SI,28,0
NBASB521257-PNK4,SI,7,0
NBASB521257-PNK5,SI,7,0
NBASB521257-PNK6,SI,7,0
NBATS32210-BLK,NO,7,0
NBATS32210-BLK5,SI,7,0
NBATS32209-PUR,NO,7,0
NBATS32208-BLK5,NO,7,0
NBATS32208-BLK4,NO,7,0
PSGTS52212-BLU1,SI,0,15
OLHJS52202-WHT,NO,0,15
BCPJ522203-NVY,SI,0,49
PCBX522203-LBL,SI,0,49
